Load;Heat;Wind
364.7750853;942.0002951;26.4225
370.0509745;940.0307575;22.76
364.9553432;948.2521961;25.645
362.1119768;945.3028681;35.055
355.0597151;958.614556;41.3925
341.2427843;953.8167042;44.4375
328.37433;938.6881279;33.7925
321.010777;921.1432367;30.1275
317.4496866;928.7591518;26.19
315.6760079;920.0796504;30.0475
315.4747618;936.2657314;36.2125
318.2839239;919.8010439;44.79
328.1102717;943.5241442;31.6675
346.8671169;974.9502233;28.1475
367.7261853;1053.565483;43.0025
371.4734647;1088.301924;50.935
372.0561977;1054.881922;54.785
374.1169474;1023.657539;42.8175
373.4752122;1009.658239;34.29
370.477541;981.1382829;28.1075
369.7256902;979.447426;20.15
369.5984877;973.4938896;12.205
370.9243995;975.5678189;8.6175
375.4743892;1041.557879;5.6775
383.6711491;1053.242375;2.335
387.5278165;1028.859524;4.18
382.9784575;1025.149895;10.385
378.5660686;1013.053307;16.5125
371.4023368;989.9708374;21.825
358.9790121;958.2363598;29.0075
344.8320798;916.4434486;43.2
335.4696728;874.7378713;45.5825
331.2857087;882.796197;48.8125
328.4505619;882.80729;53.1075
329.8634326;890.7171639;47.0625
332.0838507;876.8973469;53.27
340.627862;883.3498452;42.0525
359.8988754;914.4910616;21.8625
380.4591952;822.716258;10.0025
380.9726752;1023.026361;3.745
379.5524281;1018.236397;1.585
377.0939077;946.3175781;1.2425
376.4397771;943.2868559;2.85
373.3714147;921.932869;4.7575
371.7139694;906.251301;8.925
367.6935378;899.642732;13.2875
370.7609731;871.6039117;7.3675
375.8408446;895.7665107;8.5775
385.1230564;896.2004708;10.86
391.0241258;912.294273;16.8275
386.5819629;909.342036;23.535
382.2761637;938.5075092;26.9625
372.3080538;950.5148005;23.445
355.9083476;929.8270431;27.2925
342.2624137;920.3542329;27.295
332.4505566;900.153473;21.2425
327.6454004;906.2521439;31.48
324.9377775;901.9308738;30.7825
324.1848739;905.850746;34.49
325.0123552;848.2008322;31.09
333.7722345;869.3629071;34.7125
353.2765471;910.7122911;43.3575
375.3751052;979.0941968;45.4675
376.4639663;1003.782746;42.435
374.4040304;991.456018;51.7625
372.9255331;965.7216476;59.805
371.7038589;934.3273589;69.62
370.655848;922.5458999;87.665
369.3903252;872.1620797;100.0775
366.9912129;894.1691256;103.0575
368.034474;900.490802;87.49
373.0343897;898.8335669;73.3675
382.7706092;941.4988695;65.3025
388.6859777;959.8410549;58.29
384.0557922;995.5845079;73.5375
380.3161194;997.0950299;71.8875
373.2885378;1024.675953;62.5575
357.3886345;1009.846217;56.5875
343.3258934;989.9122885;46.3475
334.110383;926.4806472;47.3375
328.5865719;914.0742387;48.5225
323.8768725;906.1385616;51.67
323.2288968;914.0970673;46.7975
324.5393061;921.229464;37.27
332.5099512;920.5875048;28.425
352.1918169;946.2044149;20.0475
372.6604573;1015.303411;20.0975
374.09911;1024.029224;24.355
373.400107;1015.73379;30.285
372.7011308;997.8037572;33.2225
371.5258114;964.6746644;28.9525
369.810555;955.9166649;37.9275
367.6854629;961.1643494;31.18
367.8359233;956.7432109;19.4125
369.6194239;962.9309268;15.18
372.4053692;998.91874;7.6425
381.5769451;1039.461094;4.14
390.5911405;1048.492235;2.9925
387.9806398;1056.384834;2.1775
383.1809779;1052.89672;3.4675
374.1251454;1070.592995;5.9025
360.69818;1051.436242;11.5575
347.4789267;1010.061527;29.505
336.6852609;995.9681617;33.5675
333.1722728;996.0022202;42.63
331.3144325;1013.056128;47.075
330.8731032;1006.46037;48.5625
333.5054785;1021.782508;59.005
342.3335124;1050.182313;47.0625
359.2473194;1121.592435;35.5375
377.0493498;1198.338295;28.0975
379.787625;1227;22.075
380.3645362;1198.905716;24.855
381.6028196;1120.528632;19.1725
379.4171477;1048.189617;17.4225
375.4681147;956.5041463;13.165
376.1245707;935.5494546;8.725
375.0386745;928.9630066;9.6875
374.9817829;972.577205;9.41
378.1729612;1037.510637;6.9975
383.0213366;1047.436601;5.35
388.3198549;1011.977302;11.4
385.1122132;1011.828856;15.84
380.8576839;957.7589399;20.8475
372.9351198;920.5864113;24.395
362.3952758;896.3056989;21.14
351.7165597;849.4653414;16.7
342.2808561;849.6334264;11.5825
335.9328659;802.9654574;13.7175
332.8279387;782.0673527;14.1825
331.0583787;789.5768388;20.2425
332.463089;787.7111364;23.285
336.6473889;774.3766096;26.635
344.1251564;770.4654179;31.3
353.6239055;780.7157109;22.6675
356.1573974;800.6975492;17.82
362.4133748;812.0692524;18.105
363.3745967;855.0700858;21.11
363.3769641;844.34403;28.65
361.0715059;841.3333884;40.1825
357.747294;846.7909775;56.79
355.4710438;847.6194354;77.78
354.6679958;845.1954996;81.9325
358.3183082;860.8881525;85.2925
368.5874735;862.0591019;64.2025
378.0346255;834.87957;69.8475
376.3185679;817.1204396;77.5825
372.192855;806.9822055;82.9325
366.3610556;782.8045789;73.3
354.7575436;761.3970946;58.8675
343.1730566;752.9984637;48.455
333.401267;744.288598;33.71
327.4315966;712.3117729;19.4525
323.0939761;708.8790227;10.1575
321.6027745;695.9184134;6.8125
321.2736147;707.5078731;3.415
321.864305;710.518702;4.15
327.2575867;717.8047105;3.64
333.3813655;727.936372;3.0075
337.3840525;742.5276871;2.575
341.7003228;772.8864701;4.2175
346.4368982;771.6692497;5.61
349.8695478;741.2950234;9.03
349.5991041;734.9150282;13.205
347.3129228;714.9968883;10.2525
345.0572228;690.5909391;7.79
346.843458;701.4294526;5.8775
351.6565712;728.5060262;5.9525
362.9173794;778.218103;6.3225
372.577225;814.4034705;7.5925
368.5396704;838.5868621;40.565
365.0798894;830.4462691;17.145
357.7019941;820.0612003;13.705
342.8664833;797.1049463;10.505
328.0368894;792.3487021;17.1725
319.3264194;797.6784278;25.3675
315.1676157;794.4378239;39.47
312.5015086;797.6094648;43.645
313.2536044;797.5532758;35.9025
315.9022226;806.3598777;28.255
323.7868337;806.0733224;30.22
344.6321317;876.7100745;28.07
367.0591349;978.9147949;13.7825
369.2315465;997.6702774;11.1725
370.0545589;912.0735899;4.785
369.9324759;905.3442518;3.86
369.4745619;858.4173539;2.965
367.1285025;796.1378175;2.39
365.6922662;791.2223361;3.215
365.151102;783.3286595;3.665
366.6278408;778.8246814;4.5725
371.3485828;774.6292882;2.52
378.1246382;778.7712239;1.585
384.5932922;786.0654634;4.52
379.9881172;805.3025428;3.9125
375.6306594;815.3756851;4.7425
367.9731282;788.6962142;4.97
351.4841871;806.0856114;8.71
336.6481018;804.1891623;10.0125
328.3955607;791.8352171;9.12
323.4211301;711.7899187;11.7175
321.0227613;674.4856829;17.3325
321.9509644;674.6444439;19.805
322.5957412;671.2889664;23.1825
331.1063216;673.4181703;47.4425
348.6120377;719.748827;49.9325
367.1580371;777.531821;46.7825
366.6551991;776.4355268;43.505
366.3007282;749.5897623;27.9375
367.5575505;720.741913;24.2525
367.9047743;722.8190989;27.3975
365.57061;695.0359661;31.68
364.093897;674.5363907;26.8425
362.9359184;696.8490656;20.9775
362.9074522;700.958067;18.8175
366.3404755;723.8713984;14.125
369.9372196;734.8718695;15.865
377.4659413;724.1947951;9.925
374.604966;723.9470991;9.465
368.8631534;713.351748;9.965
364.9835206;719.0955612;13.0325
350.6042268;699.8689757;14.56
337.259242;667.9541141;12.545
329.6332455;629.8211116;7.475
324.6764964;624.6767597;4.9425
323.3621517;617.001219;5.6825
322.3020481;600.3931737;5.8
324.5563803;597.4390639;4.98
333.1661979;620.3497469;3.4125
351.7150256;672.0407676;3.085
370.9849741;736.0649335;2.89
368.4411196;766.0214216;4.615
368.9040886;741.0046963;10.055
369.01504;762.7384437;19.925
368.5470592;765.5390593;29.7725
366.3466705;767.3524797;36.94
364.9959004;800.3292559;34.305
362.8872089;812.6293126;33.9725
361.8152837;809.0323108;43.5175
364.5493489;823.9031024;39.5925
369.9509856;853.5489191;35.8875
381.8475459;833.7627541;34.25
382.0248127;781.6075132;28.0475
377.5608837;690.449911;29.505
367.0335799;707.3077681;36.135
352.6775161;728.7071119;31.905
339.0592454;733.8950799;25.3425
329.9778622;742.1938951;26.015
325.1037217;718.7077626;24.735
322.7737934;700.9597119;20.2025
323.3056924;713.1438247;15.485
325.5000453;756.1415596;11.39
335.4177845;801.0004867;8.91
354.211609;916.4066206;7.855
371.6279738;986.3179674;7.3
375.0113289;993.2925349;4.535
375.4017503;956.4848887;5.84
375.8759167;909.9537661;8.63
372.5065556;840.8189217;10.49
368.9211813;783.0787673;8.79
367.4722688;766.8763248;13.415
367.1467829;740.6008068;14.8375
367.0983133;755.5662483;16.735
370.2381886;694.4817335;14.2475
376.8477857;765.0779492;9.4875
383.2036978;791.8486144;7.445
380.8371438;780.4349796;5.0175
376.8387686;747.106371;2.705
368.634416;701.3520187;4.5075
353.8889825;698.011204;4.8225
341.6283236;676.1329419;9.1175
331.4188729;661.6243201;14.68
324.9740052;672.0683555;15.8125
321.4020948;675.1601859;17.9225
320.9357072;654.3455794;22.8375
323.0127208;661.0681661;22.155
330.8639769;665.7655969;20.6625
348.4843893;696.9648367;10.5275
366.4668453;729.651866;3.2825
368.9521334;793.9704405;5.415
368.70915;828.746822;14.1275
369.6594442;816.0307504;15.5125
369.140343;736.8247596;14.7325
365.7377334;742.6066301;16.2725
365.27883;738.1224358;17.36
363.1939137;755.7833053;19.9425
362.4249536;696.2280808;26.4375
361.9094536;758.1935255;27.8875
366.5456356;782.2056384;30.4275
376.6984998;797.3011537;24.3925
374.4074822;796.0458101;20.3575
369.585807;787.2570328;18.9625
357.1995155;787.2890317;25.5425
344.0763552;772.6107015;37.245
332.5368705;772.4757245;45.3475
322.8351891;770.3041033;37.295
316.8578106;758.8999632;36.73
313.5371193;754.5044598;38.55
313.7173636;742.1861496;36.32
315.1527778;734.636438;39.6125
320.0815118;717.3390823;36.5575
329.2771815;691.1440553;30.4675
338.1977909;683.4132525;39.405
342.4536826;696.6217767;47.3375
349.0730384;692.5702056;42.1175
353.5938337;667.4517905;33.4875
351.6412051;670.9688048;36.665
349.5530499;683.952206;29.0175
347.9918535;700.0270535;25.8675
346.3741963;696.2565134;36.2525
346.6189228;686.8159898;35.675
348.5762366;674.6748254;35.7275
356.458506;680.2333359;23.3775
366.3156925;698.0768885;10.425
363.4591756;709.8668045;9.3
359.1111074;676.9398031;8.08
352.0928874;660.408633;5.96
342.6765335;626.7567887;5.47
332.1731771;612.1587536;6.4575
323.4927375;589.9770742;6.4425
319.419531;579.2734046;7.2775
316.7117267;573.6494896;5.155
314.3902457;561.4477688;14.0325
315.1833715;550.7727154;18.08
317.0140435;551.130448;14.0475
323.0887272;549.0091219;16.4875
328.9714236;552.7474607;10.56
333.5086074;569.6417207;13.665
338.7476294;586.8464169;13.98
344.0027794;602.9534471;31.375
347.0463053;617.914644;15.3275
348.7106827;612.1653427;10.6475
348.7307537;614.2939495;11.7575
346.1433156;615.8388372;6.2475
346.5054269;630.6004766;7.4975
349.7050507;632.0241852;4.1
358.3655232;690.0461399;5.3775
367.5054162;704.0260406;6.905
364.2553193;695.9851002;10.6375
360.6424846;701.3201025;9.555
353.7242668;707.8273391;14.335
346.0627138;699.0758141;14.2625
334.674595;698.4624245;14.3125
324.5565454;685.0936479;15.1275
318.5509742;673.7439269;20.85
315.9432473;674.0352834;21.4275
316.1928288;695.7483097;20.135
317.7230433;717.0216461;20.545
320.4066056;738.5242424;17.33
325.3027207;801.2108612;11.2925
335.0558966;878.5384906;9.595
340.8983549;916.7136723;13.0575
348.9569311;813.8321843;9.9525
352.6864557;749.7397513;14.735
355.4042089;729.6610118;12.9525
353.8863877;716.0030904;16.9875
352.8374807;697.6979962;21.4675
352.1644221;672.202518;24.765
352.6509843;681.9657897;24.3
355.6082592;679.6001008;26.16
363.7923432;689.8158769;30.6675
376.1880822;730.5067504;25.6175
374.8355856;688.4005957;23.3675
371.1888146;658.9676571;31.3525
362.4307027;637.2249242;36.1775
349.031309;617.4881011;34.845
335.2388015;651.3994318;27.3175
326.883615;641.9677073;26.03
322.9386933;607.0238933;24.355
319.9684358;598.1083415;23.315
319.1875715;592.7788897;24.26
320.8507638;599.5416881;25.08
329.7189164;592.4339268;19.91
349.602768;609.2895312;8.6675
366.6976535;655.1840002;8.655
366.3707109;684.4042444;12.825
367.3429996;657.9678873;11.98
367.8645798;604.0067071;10.82
368.3486142;596.7610063;9.7125
366.2943449;600.9908061;8.66
364.6699198;576.7496013;8.3025
362.4784511;581.4460458;11.89
362.6521374;572.4424818;16.9975
368.0166737;587.7627517;18.4225
374.9651792;621.9813886;16.2625
384.7648487;647.7749876;12.0675
385.3963955;672.0062791;10.975
379.7610362;701.5472476;17.1075
369.0157649;690.4771514;13.7325
354.4292255;682.0538738;20.14
338.6969395;675.3739487;28.7275
328.397769;665.233965;21.2025
323.3784663;653.7773224;14.9975
320.264326;652.2902371;10.2425
318.3387137;650.8335631;10.6625
319.8522738;648.6637608;16.84
327.9191523;655.4347961;19.2925
346.6438237;668.1408937;13.8125
364.2139711;716.6726655;9.3575
367.910741;715.6087588;12.5675
369.1447794;694.4779906;15.5075
370.9797333;646.8762426;24.72
372.683428;603.6162149;23.13
370.9616781;636.2093364;24.59
370.7636222;589.6714348;22.6675
369.6001072;590.5260177;34.1175
370.13259;601.4004254;33.8425
373.4063613;582.1259468;25.87
377.384441;599.5397899;20.44
384.2954616;607.9527029;16.99
380.7653689;613.3507727;17.7
373.9799351;608.5943972;22.695
364.2351449;597.9736742;19.8875
352.0424765;576.5934393;17.74
339.0509644;548.0583447;17.4375
329.6958526;518.6085843;17.08
324.6649817;499.2598122;20.0925
321.8515207;498.9518931;17.3725
320.986042;507.3243811;18.25
322.1559126;512.2837737;13.9575
329.2993668;531.5549663;11.4125
347.1490916;615.3095149;5.8525
363.7464393;687.8864731;6.7575
364.6847877;677.2912026;4.69
365.9694648;645.9865412;3.795
369.0210836;596.1658556;7.695
370.8417767;591.6285171;8.59
367.0170773;575.1249087;6.325
367.043774;568.086697;5.7575
365.2882469;551.1825655;4.11
370.9104663;523.0581705;3.665
375.1143375;521.9691179;4.51
378.0469658;558.5677769;3.1125
384.2609841;593.089279;3.705
381.6370129;618.6861114;4.5175
376.5325273;619.7845673;7.6575
367.871836;608.8612156;8.5225
355.5199688;585.3088228;7.2725
340.5822624;543.9705021;8.05
332.0035406;532.991452;7.72
326.8415894;531.447554;10.135
325.574036;530.6075495;11.64
324.7370663;523.7373363;11.805
326.9229723;551.800435;14.4275
334.8446588;562.0671217;15.0925
350.3399297;577.9243772;12.36
364.7703688;613.8949848;4.72
368.0517942;624.5374372;4.7425
371.0089574;587.6811047;3.7825
372.5971768;582.4782805;7.18
373.5424418;555.5104389;15.1
372.2926256;501.9359619;22.06
372.738413;486.1105963;19.5175
372.6152161;474.030714;14.89
373.4339797;489.6626404;15.355
375.0686604;498.972653;11.0275
377.0548598;536.7198098;15.155
383.9253389;547.5329591;16.6975
381.0344402;547.2436252;10.7525
377.8554722;553.9981987;7.5225
371.7004772;549.5894277;11.4775
359.9050976;551.1099991;13.0975
346.9427124;548.07237;18.265
336.2973664;538.6625015;17.3425
331.7103761;541.2287455;18.3325
328.8989982;542.3469237;22.2575
327.0471282;533.8433764;20.3075
327.0907871;535.1318375;19.385
330.2865597;525.3914293;17.08
335.8085998;512.5591357;16.4475
343.0775825;520.214479;13.85
349.2476823;538.5582619;12.055
358.9981308;556.9236557;9.3175
363.5860541;583.5831652;8.975
365.5027533;601.5374155;9.845
365.1869157;650.869018;9.75
364.6835611;673.5982971;13.2175
363.7326354;686.1137736;14.7325
363.6047817;695.6513711;33.3175
365.9430115;701.8231812;34.235
370.7667134;724.8668947;23.47
379.6324419;740.6101149;21.985
379.3300653;735.3689027;21.245
375.0102712;700.8027178;22.5375
367.8699864;666.9674254;17.975
359.3119282;660.4696464;19.0025
348.5983211;651.8333497;20.3825
338.2666937;660.0253479;20.785
333.0887577;645.963347;15.9975
329.679541;634.6678979;17.63
329.1514163;657.8377446;19.0275
328.977092;664.1732972;13.3375
331.4009461;669.7395179;7.59
335.4085826;688.3294338;5.3775
337.8934498;703.4409518;4.5875
341.4108981;702.8419648;2.325
348.6524825;691.3625766;4.01
352.5730188;693.7765561;6.47
355.4983391;682.4829148;5.84
358.1753742;675.7827923;7.855
356.7577715;656.9330006;9.1725
357.4083647;642.4129645;7.9075
359.5384048;650.5860148;5.495
361.965955;673.7177439;4.3975
367.6152882;729.7871506;5.86
376.6663313;751.3691129;4.175
375.3198713;761.3696303;3.3475
369.7861528;741.353739;3.77
363.948904;738.4435601;3.6775
353.3782597;732.1472501;1.585
338.0144836;728.8464124;2.085
333.5083343;716.5154521;5.38
333.0573368;727.4441507;8.32
331.5371584;729.2845035;11.69
331.081119;737.273718;12.23
333.9849132;730.6114423;10.86
342.0677002;764.2456851;10.1725
360.5069498;804.9758179;5.615
376.2050124;876.1157594;4.5725
378.6827086;858.9189573;6.5125
381.6829995;797.9427636;10.3825
380.1909478;735.6587164;13.43
379.6863928;674.0104145;18.32
376.3244361;644.0941554;17.9225
376.8128074;623.2300567;21.97
373.6612092;623.7755346;40.4825
373.5007699;654.5321988;39.4725
376.0679322;721.6675745;39.68
379.3374917;729.345566;32.115
386.8547505;724.7728983;15.3
388.7885331;716.0867329;15.5125
384.2358446;687.7137016;32.4725
375.3502964;667.9578716;38.19
358.6958659;652.0648842;28.6625
343.961078;632.1028168;16.78
337.526889;609.8877469;9.3325
332.6511888;602.9014907;8.3925
330.6988801;601.5557858;6.035
329.7026306;603.9295338;7.2075
331.1896323;613.2539904;6.09
338.7514444;613.6720684;4.075
357.1956177;624.7084235;3.98
369.4145377;670.8452231;2.9925
371.786319;691.8368221;8.725
372.0832306;668.3504476;15.2325
371.5624118;632.8877496;13.4675
370.1000657;599.3839596;18.595
368.1224473;579.9937172;20.5725
367.681997;572.2844979;19.175
366.4383509;538.5766869;25.975
366.2158938;500.3485017;33.1575
370.0644688;492.0094296;47.455
371.8957195;503.479685;41.66
380.1166066;513.4415102;40.84
380.2561261;523.4272231;29.3975
377.7038554;534.3233534;42.065
368.8469548;576.9272201;38.8525
351.2825469;579.2690394;46.6925
338.4154833;573.9764768;31.155
330.3246579;573.5329889;28.295
325.9497929;569.4312472;37.4
324.8103493;559.8755253;56.6425
324.8544809;551.0522467;67.315
326.7308611;568.9424259;59.5125
335.1593532;589.2179195;51.6075
354.2696252;613.4915298;58.67
368.8472728;621.9883537;40.3125
371.8958123;593.7259727;57.5125
373.9793372;559.338849;53.9125
374.6850637;519.992362;55.4425
373.5647923;464.4326588;57.325
370.6467275;435.1897233;54.1775
369.6006394;418.2203954;61.955
366.3499345;400.1323448;59.25
366.1821947;393.9219851;64.4175
373.2100345;416.1439469;55.3875
377.9526271;463.3062712;42.515
385.7564309;496.9536055;20.8375
384.6818198;534.0614296;9.49
380.548457;542.4864973;6.685
371.147513;539.7021872;4.6125
356.169711;520.3565864;3.965
342.0928569;518.6294558;4.1525
333.6735843;542.7822888;4.655
325.1521087;548.3391497;6.5775
320.683496;535.2012868;10.65
319.4831619;522.1269515;11.1375
319.1796957;511.0334276;14.9825
328.9040938;506.831264;17.2225
345.1201667;551.4379972;9.11
358.4419794;578.5028369;7.3375
360.977507;585.4971487;9.63
362.8000965;551.0872554;15.6825
363.7446864;548.6629801;12.915
364.1287038;550.1726718;11.965
363.1377603;526.2107011;13.2475
363.1424428;517.2216172;14.7475
363.227189;522.738589;25.05
363.3529725;536.0580159;32.88
365.8927899;529.1816262;24.0225
368.4861925;551.0149448;26.5675
375.1900758;541.8590177;29.7075
377.8914683;553.3233348;33.1975
373.8486262;555.7683583;31.4325
364.0313197;554.7990997;32.76
350.3825558;548.1618737;40.025
335.4694531;540.256947;42.185
327.2291099;527.0433072;35.965
